" for more information or email us at "," για περισσότερες πληροφορίες ή στείλτε μας ένα email στο "
"# of Items (and above)","# Είδων (και άνω)"
"# of Items vs. Destination","# Είδών vs. Προορισμό"
"Allow Shipping to multiple addresses","Επιτρεπτή η αποστολή σε πολλαπλές διευθύνσεις"
"Calculate Handling Fee","Υπολογισμός Χρέωσης Φορτοεκφόρτωσης"
"Carrier:","Μεταφορέας:"
"City","Πόλη"
"Close Window","Κλείσιμο Παραθύρου"
"Condition","Συνθήκη"
"Country","Χώρα"
"Date","Ημερομηνία"
"Delivered on:","Παράδοση Την:"
"Delivered to:","Παράδοση Στο:"
"Description","Περιγραφή"
"Displayed Error Message","Εμφανιζόμενο Μήνυμα Λάθους"
"Duplicate Row #%s (Country ""%s"", Region/State ""%s"", Zip ""%s"" and Value ""%s"")","Διπλότυπη Εγγραφή #%s (Χώρα ""%s"", Νομός/Δήμος ""%s"", Τ.Κ. ""%s"" και Τιμή ""%s"")"
"Enabled","Ενεργοποιημένο"
"Error:","Σφάλμα:"
"Export","Εξαγωγή"
"Fixed","Σταθερό"
"Flat Rate","Ενιαίο Ποσοστό"
"Free Shipping","Δωρεάν Μεταφορικά"
"Handling Fee","Έξοδα Φορτοεκφόρτωσης"
"Import","Εισαγωγή"
"Info:","Πληροφορίες:"
"Invalid %s ""%s"" in the Row #%s","Μη έγκυρο %s ""%s"" στη γραμμή #%s"
"Invalid Country ""%s"" in the Row #%s","Μη έγκυρη Χώρα ""%s"" στη Γραμμή #%s"
"Invalid Region/State ""%s"" in the Row #%s","Μη έγκυρος Νομός/Δήμος ""%s"" στη γραμμή #%s"
"Invalid Shipping Price ""%s"" in the Row #%s","Μή έγκυρο Κόστος Αποστολής ""%s"" στη Γραμμή #%s"
"Invalid Table Rate code for type %s: %s","Invalid Table Rate code for type %s: %s"
"Invalid Table Rate code type: %s","Invalid Table Rate code type: %s"
"Invalid Table Rates File Format","Invalid Table Rates File Format"
"Local Time","Τοπική Ώρα"
"Location","Τοποθεσία"
"Maximum qty allowed for Shipping to multiple addresses","Ανώτατη Ποσ. που επιτρέπεται για Αποστολή σε πολλαπλές διευθύνσεις"
"Method name","Όνομα Μεθόδου"
"Minimum order amount","Ελάχιστο Πόσο Παραγγελίας"
"N/A","Μη Διαθέσιμο"
"None","Κανένα"
"Options","Επιλογές"
"Order Subtotal (and above)","Μερικό Σύνολο Παραγγελίας (και άνω)"
"Origin","Προέλευση"
"Per Order","Ανα Παραγγελία"
"Per Package","Ανα Πακέτο"
"Percent","Τοις Εκατό"
"Price","Τιμή"
"Price vs. Destination","Τιμή vs. Προορισμό"
"Region/State","Νομός/Δήμος"
"Service Type:","Τύπος Υπηρεσίας:"
"Ship to Specific countries","Αποστολή προς συγκεκριμένες χώρες"
"Ship to applicable countries","Αποστολή σε εφαρμόσιμες χώρες"
"Shipment #","Φορτίο #"
"Shipped or billed on:","Απεσταλμένο ή χρεωμένο στο"
"Shipping Methods","Μεθόδοι Αποστολής"
"Shipping Methods Section","Shipping Methods Section"
"Shipping Settings","Ρυθμίσεις Αποστολής"
"Shipping Settings Section","Shipping Settings Section"
"Show method if not applicable","Εμφάνιση μεθόδου αν δεν είναι εφαρμόσιμό"
"Signed by:","Υπογεγραμένο Από"
"Sort order","Κανόνας Ταξινόμησης"
"Status:","Κατάσταση:"
"Store Pickup","Παραλαβή Από Το Κατάστημα"
"Table rates","Ποσοστά Πινάκων"
"The shipping module is not available for selected delivery country","Η μονάδα αποστολής δεν είναι διαθέσιμη για την επιλεγμένη χώρα αποστολής"
"There is no tracking available for this shipment.","Δεν είναι διαθέσιμη η παρακολούθηση για αυτό το φορτίο"
"There is no tracking available.","Δεν είναι διαθέσιμη η παρακολούθηση"
"This shipping method is currently unavailable. If you would like to ship using this shipping method, please contact us.","Αυτός ο τρόπος αποστολής δεν είναι διαθέσιμος αυτή τη στιγμή. Αν θέλετε να τον χρησιμοποιησετε, παρακαλούμε επικοινωνήστε μαζί μας."
"Title","Τίτλος"
"Track:","Παρακολούθηση:"
"Tracking Number:","Αριθμός Παρακολούθησης:"
"Tracking information is currently not available. Please ","Οι Πληροφορίες Παρακολούθησης δεν είναι διαθέσιμες αυτή τη στιγμή, Παρακαλόυμε "
"Tracking information is currently unavailable.","Οι Πληροφορίες Παρακολούθησης δεν είναι διαθέσιμες αυτή τη στιγμή"
"Type","Τύπος"
"Weight (and above)","Βαρος (και άνω)"
"Weight vs. Destination","Βάρος vs. Προορισμός"
"Weight:","Βάρος:"
"ZIP/Postal Code","Ταχυδρομικός Κωδικός"
"contact us","επικοινωνήστε μαζί μας"
