" was not delivered nor scanned","沒有交貨也未檢查"
"1 Day Freight","1日到貨"
"2 Day Freight","2日到貨"
"2Day","2天"
"2nd Day Air","2nd Day Air"
"2nd Day Air AM","2nd Day Air AM"
"2nd Day Air AM Letter","2nd Day Air AM Letter"
"2nd Day Air Letter","2nd Day Air Letter"
"3 Day Freight","3日到貨"
"3 Day Select","3 Day Select"
"Access ID","訪問編號"
"Access license number","訪問許可號"
"Account ID","帳號編號"
"Account number","帳戶號碼"
"Additional Protection Configuration Value","Additional Protection Configuration Value"
"Additional Protection Enabled","Additional Protection Enabled"
"Additional Protection Min Subtotal","Additional Protection Min Subtotal"
"Additional Protection Value","Additional Protection Value"
"Additional Protection Value Rounding Method","Additional Protection Value Rounding Method"
"All Services","所有服務"
"Allowed methods","可用方式"
"Bound Printed Matter","Bound Printed Matter "
"Business Service Center","Business Service Center "
"Calculate Handling Fee","計算手續費"
"Canada Standard","Canada Standard"
"Cannot retrieve shipping rates","Cannot retrieve shipping rates "
"Commercial","Commercial"
"Configuration","Configuration"
"Container","Container "
"Customer Packaging","Customer Packaging"
"DHL","DHL "
"Default Package Height","Default Package Height"
"Default Package Length","Default Package Length"
"Default Package Width","Default Package Width"
"Delivered","已交貨"
"Destination type","Destination type "
"Displayed Error Message","Displayed Error Message "
"Domestic Shipment Days","Domestic Shipment Days"
"Drop Box","Drop Box "
"Dropoff","Dropoff "
"Empty response","空回复"
"Enable Negotiated Rates","Enable Negotiated Rates"
"Enabled","啟用"
"Error #%s : %s (%s)","錯誤號%s : %s (%s) "
"Error #%s: %s","錯誤號%s: %s "
"Europe First Priority","Europe First Priority "
"Express","Express "
"Express 10:30 AM","Express 10:30 AM "
"Express Mail","Express Mail "
"Express Saturday","Express Saturday "
"Express Saver","Express Saver "
"FedEx","FedEx "
"FedEx 10kg Box","FedEx 10kg盒子"
"FedEx 25kg Box","FedEx 25kg盒子"
"FedEx Box","FedEx Box "
"FedEx Envelope","FedEx信封"
"FedEx Pak","FedEx Pak "
"FedEx Tube","FedEx Tube "
"First Overnight","First Overnight "
"First-Class","First-Class "
"Flat","Flat "
"Flat-Rate Box","Flat-Rate Box"
"Flat-Rate Envelope","Flat-Rate Envelope"
"Free method","Free method "
"Free shipping with minimum order amount","Free shipping with minimum order amount "
"Gateway URL","Gateway URL "
"Gateway XML URL","Gateway XML URL "
"Ground","Ground "
"Ground Commercial","Ground Commercial"
"Ground Residential","Ground Residential"
"Handling Applied","需要手續費"
"Handling fee","手續費"
"Home Delivery","Home Delivery "
"International Economy","International Economy "
"International Express","International Express "
"International First","International First "
"International Priority","International Priority "
"International Shipment Days","International Shipment Days"
"Intl Economy Freight","Intl Economy Freight "
"Intl Priority Freight","Intl Priority Freight "
"Invalid DHL XML code for type %s: %s","DHL XML代碼不正確，類型%s: %s "
"Invalid DHL XML code type: %s","DHL XML代碼類型不正確：%s "
"Invalid FedEx XML code for type %s: %s","FedEx XML代碼不正確，類型%s: %s "
"Invalid FedEx XML code type: %s","FedEx XML代碼類型不正確：%s "
"Invalid UPS CGI code for type %s: %s","UPS CGI代碼不正確，類型%s: %s "
"Invalid UPS CGI code type: %s","UPS CGI代碼類型不正確：%s "
"Invalid USPS XML code for type %s: %s","USPS XML代碼不正確，類型%s: %s "
"Invalid USPS XML code type: %s","USPS XML代碼類型不正確：%s "
"Kilograms","Kilograms"
"Large","Large "
"Letter","Letter "
"Library","Library "
"Machinable","Machinable "
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight) "
"Media Mail","Media Mail "
"Minimum order amount for free shipping","免運費的最低訂單金額"
"Next Afternoon","Next Afternoon "
"Next Day Air","Next Day Air"
"Next Day Air Early AM","Next Day Air Early AM"
"Next Day Air Early AM Letter","Next Day Air Early AM Letter"
"Next Day Air Intra (Puerto Rico)","Next Day Air Intra (Puerto Rico)"
"Next Day Air Letter","Next Day Air Letter"
"Next Day Air Saver","Next Day Air Saver"
"Next Day Air Saver Letter","Next Day Air Saver Letter"
"No","否"
"Non-rectangular","Non-rectangular "
"Order","訂單"
"Origin of the shipment","發貨地點"
"Oversize","超大尺寸"
"Package","包裹"
"Package Description","包裹說明"
"Packaging","包裝"
"Parcel","包裹"
"Parcel Post","Parcel Post "
"Password","密碼"
"Pickup method","收貨方式"
"Please enter the package weight","請輸入包裹重量"
"Please make sure to use only digits here. No dashes are allowed.","Please make sure to use only digits here. No dashes are allowed."
"Pounds","Pounds"
"Priority Mail","Priority Mail "
"Priority Overnight","Priority Overnight "
"Receiver","Receiver "
"Rectangular","Rectangular "
"Regular","Regular "
"Regular Pickup","Regular Pickup "
"Request Courier","Request Courier "
"Residential","Residential"
"Residential Delivery","Residential Delivery"
"Response is in the wrong format","Response is in the wrong format "
"Round","Round"
"Second Day Service","Second Day Service "
"Sender","發件人"
"Ship to Specific countries","發貨到指定國家"
"Ship to applicable countries","Ship to applicable countries "
"Shipment Contains Hazardous Materials","Shipment Contains Hazardous Materials"
"Shipment Dutiable","Shipment Dutiable "
"Shipment Duty Payment Type","Shipment Duty Payment Type "
"Shipment is not available.","不能發貨。 "
"Shipment picked up","Shipment picked up "
"Shipment type","配送類型"
"Shipper Number","Shipper Number"
"Shipping key","Shipping key "
"Shipping key (International)","Shipping key (國際) "
"Show method if not applicable","顯示所有方式"
"Size","大小"
"Sort order","排序"
"Standard Overnight","Standard Overnight "
"Station","Station "
"Subtotal","Subtotal"
"Subtotal With Discount","Subtotal With Discount"
"There is no available method for selected shipping address.","所選配送地址沒有可用的配送方式。 "
"Third Party","第三方"
"Title","標題"
"To lower","To lower"
"To upper","To upper"
"Tracking XML URL","Tracking XML URL "
"UPS","UPS "
"UPS Expedited","UPS Expedited"
"UPS Express","UPS Express"
"UPS Express Box","UPS Express Box"
"UPS Express Early A.M.","UPS Express Early A.M."
"UPS Express Plus","UPS Express Plus"
"UPS Ground","UPS Ground"
"UPS Letter Envelope","UPS Letter Envelope"
"UPS Next Day Air","UPS Next Day Air"
"UPS Next Day Air Early A.M.","UPS Next Day Air Early A.M."
"UPS Next Day Air Saver","UPS Next Day Air Saver"
"UPS Saver","UPS Saver"
"UPS Second Day Air","UPS Second Day Air"
"UPS Second Day Air A.M.","UPS Second Day Air A.M."
"UPS Standard","UPS Standard"
"UPS Three-Day Select","UPS Three-Day Select"
"UPS Today Dedicated Courrier","UPS Today Dedicated Courrier"
"UPS Today Express","UPS Today Express"
"UPS Today Express Saver","UPS Today Express Saver"
"UPS Today Intercity","UPS Today Intercity"
"UPS Today Standard","UPS Today Standard"
"UPS Tube","UPS Tube"
"UPS Worldwide 10 kilo","UPS Worldwide 10 kilo"
"UPS Worldwide 25 kilo","UPS Worldwide 25 kilo"
"UPS Worldwide Expedited","UPS Worldwide Expedited"
"UPS Worldwide Express","UPS Worldwide Express"
"UPS Worldwide Express Plus","UPS Worldwide Express Plus"
"UPS Worldwide Express PlusSM","UPS Worldwide Express PlusSM"
"UPS type","UPS類型"
"USPS","USPS "
"Unable to retrieve tracking","無法查詢"
"United Parcel Service","United Parcel Service "
"United Parcel Service XML","United Parcel Service XML "
"Unknown error","未知錯誤"
"Used only when 'Additional Protection Value' is set to 'Configuration'. Can contain only numeric amount.","Used only when 'Additional Protection Value' is set to 'Configuration'. Can contain only numeric amount."
"User ID","User ID "
"UserId","UserId "
"Variable","Variable "
"Weight Unit","重量單位"
"Worldwide Expedited","Worldwide Expedited"
"Worldwide Express","Worldwide Express"
"Worldwide Express Letter","Worldwide Express Letter"
"Worldwide Express Plus","Worldwide Express Plus"
"Worldwide Express Plus Letter","Worldwide Express Plus Letter"
"Worldwide Express Saver","Worldwide Express Saver"
"Yes","是"
"Your Packaging","您的包裝"
